employee_name,user_id,email,role,projects,business_unit,functional_unit,department,team,supervisor
Yvette Naomi Cortez,YNC1336,Yvette.Naomi.Cortez@dtaa.com,FieldServiceEngineer,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Lionel Vladimir Conley
Akeem Gray Barrett,AGB0447,Akeem.Gray.Barrett@dtaa.com,PurchasingClerk,Project 1,2 - Executive,6 - PurchasingAndContracts,2 - Pricing,,Knox Ignatius Chaney
Jane Pascale Buchanan,JPB0450,Jane.Pascale.Buchanan@dtaa.com,Engineer,Project 41,2 - Executive,6 - PurchasingAndContracts,3 - Contracts,,Cecilia Priscilla Larson
Preston Declan Barry,PDB1766,Preston.Declan.Barry@dtaa.com,Supervisor,,1 - Executive,3 - Manufacturing,3 - Assembly,7 - AssemblyDept,Frances Athena Hopkins
Daphne Risa Noble,DRN0735,Daphne.Risa.Noble@dtaa.com,WebDeveloper,Project 38,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,4 - WebSoftware,Thomas August Hammond
Cynthia Tatyana Blanchard,CTB0744,Cynthia.Tatyana.Blanchard@dtaa.com,TechnicalWriter,Project 12,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,1 - Publications,Noah Kenyon Griffin
Clare Heather Wilcox,CHW0919,Clare.Heather.Wilcox@dtaa.com,ITAdmin,,1 - Executive,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Keith Jelani Morse
Ursa Elizabeth Hanson,UEH0944,Ursa.Elizabeth.Hanson@dtaa.com,SoftwareEngineer,Project 26,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,5 - DesktopSoftware,Rashad Rudyard Castro
Fulton Colorado Brown,FCB1141,Fulton.Colorado.Brown@dtaa.com,Physicist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,2 - Lab,Harriet Cassidy Patrick
Maia Audrey Becker,MAB0500,Maia.Audrey.Becker@dtaa.com,SoftwareDeveloper,Project 10,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,2 - DesktopSoftware,Shay Kitra Cash
Malachi Galvin Gregory,MGG1342,Malachi.Galvin.Gregory@dtaa.com,Physicist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,3 - Lab,Quentin Nicolas Boyle
Brody William Wilkins,BWW0751,Brody.William.Wilkins@dtaa.com,TechnicalWriter,Project 6,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,1 - Publications,Noah Kenyon Griffin
Omar Fulton Banks,OFB1017,Omar.Fulton.Banks@dtaa.com,TestEngineer,Project 37,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,8 - TestAndEvalualtion,Drake Joshua Harrell
Jeanette Jenette Mcleod,JJM0234,Jeanette.Jenette.Mcleod@dtaa.com,VicePresident,,2 - Executive,5 - SalesAndMarketing,,,Jamalia Daria Riggs
Nita Unity Whitney,NUW1599,Nita.Unity.Whitney@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Daniel Aquila Chandler
Galvin Ezra Ruiz,GER0350,Galvin.Ezra.Ruiz@dtaa.com,AdministrativeAssistant,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,6 - TestAndEvalualtion,Sarah Regina Reyes
James Oleg Ryan,JOR1495,James.Oleg.Ryan@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Raymond Edward Larson
Nerea Kitra Talley,NKT1510,Nerea.Kitra.Talley@dtaa.com,Salesman,Project 6,2 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Raymond Edward Larson
Nicole Jemima Peters,NJP0665,Nicole.Jemima.Peters@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Chastity Emerald Sweet
Ocean Brenda Nicholson,OBN1958,Ocean.Brenda.Nicholson@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Hamish Walker Solis
Herrod Bevis Pearson,HBP0009,Herrod.Bevis.Pearson@dtaa.com,VicePresident,,1 - Executive,4 - Finance,,,Nichole Jane Conner
Dalton Phillip Nicholson,DPN1990,Dalton.Phillip.Nicholson@dtaa.com,Physicist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,6 - Lab,Coby Baxter Nguyen
Alma Charissa Atkins,ACA1126,Alma.Charissa.Atkins@dtaa.com,ITAdmin,,2 - Executive,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Darrel Naida Walton
Evangeline Yoko Malone,EYM0896,Evangeline.Yoko.Malone@dtaa.com,Supervisor,,1 - Executive,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Frances Athena Hopkins
Amery Walker Curry,AWC1213,Amery.Walker.Curry@dtaa.com,ComputerScientist,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Amos Albert Carney
Kuame Eagan Garrison,KEG1006,Kuame.Eagan.Garrison@dtaa.com,SystemsEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Tanner Luke Banks
Jaden Aileen Waters,JAW0280,Jaden.Aileen.Waters@dtaa.com,AdministrativeAssistant,,2 - Executive,2 - ResearchAndEngineering,1 - ProjectManagement,,Susan Lenore Zimmerman
Nola Jenette Donaldson,NJD1644,Nola.Jenette.Donaldson@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Dacey Zenaida Miles
Quinlan Keith Brewer,QKB0562,Quinlan.Keith.Brewer@dtaa.com,MaterialsEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,4 - MaterialsEngineering,Kaitlin Riley Craft
Mira Elizabeth Wooten,MEW0485,Mira.Elizabeth.Wooten@dtaa.com,SoftwareQualityEngineer,Project 14,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,1 - SQA,Lars Tarik Patterson
Walker Ezra Cooper,WEC0304,Walker.Ezra.Cooper@dtaa.com,SoftwareQualityEngineer,Project 16,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,1 - SQA,Brennan Thaddeus Dominguez
Nicole Sage Sandoval,NSS0926,Nicole.Sage.Sandoval@dtaa.com,ITAdmin,,1 - Executive,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Keith Jelani Morse
Kelsey Oprah Giles,KOG1386,Kelsey.Oprah.Giles@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Cody Lyle Salinas
Kasper Melvin Rodgers,KMR0377,Kasper.Melvin.Rodgers@dtaa.com,StockroomClerk,,1 - Executive,3 - Manufacturing,3 - Assembly,3 - Stockroom,Alma Nola Tillman
Gretchen Blossom Manning,GBM0346,Gretchen.Blossom.Manning@dtaa.com,ComputerScientist,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,5 - SystemsEngineering,Ila Marcia Roman
Anastasia Ora Bishop,AOB0391,Anastasia.Ora.Bishop@dtaa.com,QualityEngineer,,2 - Executive,3 - Manufacturing,4 - QualityControl,,Miranda Orli Slater
Roary Kay Mcintyre,RKM0478,Roary.Kay.Mcintyre@dtaa.com,Scientist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,1 - Lab,Kimberly Molly Graves
Aladdin Henry Huffman,AHH0085,Aladdin.Henry.Huffman@dtaa.com,SoftwareEngineer,Project 24,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,2 - DesktopSoftware,Shay Kitra Cash
Kendall Jamal Grimes,KJG1121,Kendall.Jamal.Grimes@dtaa.com,ITAdmin,,2 - Executive,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Darrel Naida Walton
Hasad Fritz Cortez,HFC0248,Hasad.Fritz.Cortez@dtaa.com,AdministrativeAssistant,,2 - Executive,1 - Adminstration,2 - EmployeeRelations,,Jael Robin Chavez
Phelan Dante Hunt,PDH1180,Phelan.Dante.Hunt@dtaa.com,ElectricalEngineer,,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,6 - EmbeddedSoftware,Eden Melodie Ballard
Hasad Oren Schroeder,HOS1349,Hasad.Oren.Schroeder@dtaa.com,Scientist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,3 - Lab,Quentin Nicolas Boyle
Chastity Emerald Sweet,CES0201,Chastity.Emerald.Sweet@dtaa.com,FieldServiceEngineer,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Minerva Xandra Miranda
Yolanda Jessica Becker,YJB0829,Yolanda.Jessica.Becker@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Prescott Jasper Collins
Philip Rahim Logan,PRL0585,Philip.Rahim.Logan@dtaa.com,MechanicalEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,6 - TestAndEvalualtion,Kuame Nathaniel Maxwell
Hamish Walker Solis,HWS1772,Hamish.Walker.Solis@dtaa.com,FieldServiceEngineer,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Lionel Vladimir Conley
Lawrence Louis Love,LLL1469,Lawrence.Louis.Love@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Lara Yvonne Lopez
Deirdre Jordan Clayton,DJC0337,Deirdre.Jordan.Clayton@dtaa.com,ElectricalEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,3 - ElectricalEngineering,Graham Paul Silva
Kermit Lyle Mckay,KLM1508,Kermit.Lyle.Mckay@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Raymond Edward Larson
Octavius Rahim Bradford,ORB0455,Octavius.Rahim.Bradford@dtaa.com,SecurityGuard,,1 - Executive,1 - Adminstration,6 - Security,1 - BuildingSecurity,Owen Denton Barber
Hamilton Theodore Simpson,HTS0762,Hamilton.Theodore.Simpson@dtaa.com,MechanicalEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,2 - MechanicalEngineering,Lana Hillary Pugh
Warren Alfonso Harper,WAH1774,Warren.Alfonso.Harper@dtaa.com,Mathematician,,1 - Executive,2 - ResearchAndEngineering,2 - Research,5 - Lab,Quinn Dana Bradshaw
Ignatius Dillon Campbell,IDC1744,Ignatius.Dillon.Campbell@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Lydia Risa Vega
Channing Aristotle Stewart,CAS1068,Channing.Aristotle.Stewart@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Carl John Graham
Lynn Dacey Finley,LDF0644,Lynn.Dacey.Finley@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Chaney Daquan Lee
Gary Perry Odom,GPO1020,Gary.Perry.Odom@dtaa.com,Technician,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,8 - TestAndEvalualtion,Drake Joshua Harrell
Demetrius Abbot Harper,DAH0512,Demetrius.Abbot.Harper@dtaa.com,ElectricalEngineer,,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,3 - EmbeddedSoftware,Jakeem Ferris Cash
Steven Kennan Lane,SKL0325,Steven.Kennan.Lane@dtaa.com,AdministrativeAssistant,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,1 - Publications,Noah Kenyon Griffin
Eaton Prescott Gilliam,EPG1196,Eaton.Prescott.Gilliam@dtaa.com,WebDeveloper,Project 36,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,7 - WebSoftware,Jackson Timothy Sullivan
Ignatius Quincy Talley,IQT0352,Ignatius.Quincy.Talley@dtaa.com,TestEngineer,Project 25,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,6 - TestAndEvalualtion,Sarah Regina Reyes
Tamekah Lunea Morrow,TLM0421,Tamekah.Lunea.Morrow@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Rae Yetta Greer
Hope Beatrice Diaz,HBD0788,Hope.Beatrice.Diaz@dtaa.com,HardwareEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,5 - SystemsEngineering,Ila Marcia Roman
Ila Naomi Woodward,INW1064,Ila.Naomi.Woodward@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Carl John Graham
Stephanie Stacy Gomez,SSG0726,Stephanie.Stacy.Gomez@dtaa.com,SoftwareDeveloper,Project 8,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,3 - EmbeddedSoftware,Raja Casey Decker
Zia Hadassah Pitts,ZHP0989,Zia.Hadassah.Pitts@dtaa.com,SystemsEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Tanner Luke Banks
Kaden Wayne Farley,KWF0849,Kaden.Wayne.Farley@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Rae Yetta Greer
Brady Arden Roy,BAR1328,Brady.Arden.Roy@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Kalia Brenna Luna
Cole Holmes Whitaker,CHW1210,Cole.Holmes.Whitaker@dtaa.com,HardwareEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Amos Albert Carney
Christopher Joseph Mccarty,CJM0802,Christopher.Joseph.Mccarty@dtaa.com,TestEngineer,Project 0,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,6 - TestAndEvalualtion,Sarah Regina Reyes
James Ira Potter,JIP1503,James.Ira.Potter@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Raymond Edward Larson
Joel Gregory Mullen,JGM1269,Joel.Gregory.Mullen@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Chancellor Rudyard Marks
Pascale Kitra Simmons,PKS0278,Pascale.Kitra.Simmons@dtaa.com,Director,,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,,Barry Clark Lynch
Teagan Rhiannon Abbott,TRA1671,Teagan.Rhiannon.Abbott@dtaa.com,Physicist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,4 - Lab,Brock Talon Garner
Lewis Rajah Burton,LRB0568,Lewis.Rajah.Burton@dtaa.com,ElectricalEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,5 - SystemsEngineering,Kirsten Carol Lambert
Justina Jolie Flores,JJF1167,Justina.Jolie.Flores@dtaa.com,SoftwareDeveloper,Project 2,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,5 - DesktopSoftware,Allegra Genevieve Buckner
Solomon Malik Waters,SMW1131,Solomon.Malik.Waters@dtaa.com,ITAdmin,,2 - Executive,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Darrel Naida Walton
Zorita Ashely Delaney,ZAD1621,Zorita.Ashely.Delaney@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Freya Mara Gould
Bradley Rajah Lancaster,BRL1701,Bradley.Rajah.Lancaster@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Flynn Malachi Hurley
Herrod Demetrius Mcdonald,HDM0017,Herrod.Demetrius.Mcdonald@dtaa.com,Director,,1 - Executive,1 - Adminstration,5 - Medical,,Cade Wesley Clayton
Briar Hanna Pitts,BHP1872,Briar.Hanna.Pitts@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Allegra Leila Mcclain
Doris Regina Johns,DRJ0070,Doris.Regina.Johns@dtaa.com,Scientist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,1 - Lab,Kimberly Molly Graves
Medge Laura Hayden,MLH0942,Medge.Laura.Hayden@dtaa.com,Scientist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,2 - Lab,Anthony Buckminster Maxwell
Leandra Sage Moran,LSM1382,Leandra.Sage.Moran@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Cody Lyle Salinas
Stephanie Brynne Logan,SBL1161,Stephanie.Brynne.Logan@dtaa.com,ComputerProgrammer,Project 17,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,5 - DesktopSoftware,Allegra Genevieve Buckner
Lionel Vladimir Conley,LVC0408,Lionel.Vladimir.Conley@dtaa.com,Director,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,,Jeanette Jenette Mcleod
Dana Kristen Gardner,DKG0637,Dana.Kristen.Gardner@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Chaney Daquan Lee
Grace Brynne Valenzuela,GBV0440,Grace.Brynne.Valenzuela@dtaa.com,AdministrativeAssistant,,2 - Executive,6 - PurchasingAndContracts,1 - Purchasing,,Liberty Laura Buchanan
Whoopi Renee Blair,WRB1978,Whoopi.Renee.Blair@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Hamish Walker Solis
Jemima Brynne Pratt,JBP1832,Jemima.Brynne.Pratt@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Donna Erin Black
Blythe Deborah Pugh,BDP0096,Blythe.Deborah.Pugh@dtaa.com,ChiefEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,2 - MechanicalEngineering,Gwendolyn Darrel Camacho
Nathan Rigel Shaffer,NRS0270,Nathan.Rigel.Shaffer@dtaa.com,ITAdmin,,2 - Executive,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Jessica Jeanette Cline
Alden Darius Ray,ADR1156,Alden.Darius.Ray@dtaa.com,ComputerScientist,Project 20,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,5 - DesktopSoftware,Allegra Genevieve Buckner
Aaron Kareem Meyer,AKM0214,Aaron.Kareem.Meyer@dtaa.com,Manager,Project 0,1 - Executive,6 - PurchasingAndContracts,2 - Pricing,,Neve Julie Burton
Justine Uta Love,JUL0610,Justine.Uta.Love@dtaa.com,StockroomClerk,,1 - Executive,3 - Manufacturing,3 - Assembly,1 - Stockroom,Sydney Genevieve Nichols
Alice May Callahan,AMC0854,Alice.May.Callahan@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Rae Yetta Greer
Kitra Alexa Mack,KAM0169,Kitra.Alexa.Mack@dtaa.com,Manager,,1 - Executive,4 - Finance,1 - Accounting,,Herrod Bevis Pearson
Imogene Callie Prince,ICP1063,Imogene.Callie.Prince@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Carl John Graham
Charlotte Ivana Wolfe,CIW1591,Charlotte.Ivana.Wolfe@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Daniel Aquila Chandler
Hayes Tobias Hendricks,HTH1001,Hayes.Tobias.Hendricks@dtaa.com,SystemsEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Tanner Luke Banks
TaShya Miriam Rush,TMR0186,TaShya.Miriam.Rush@dtaa.com,Statistician,,1 - Executive,5 - SalesAndMarketing,1 - MarketAnalysis,,Alana Lillian Nielsen
Salvador George Hanson,SGH0834,Salvador.George.Hanson@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Prescott Jasper Collins
Gavin Ferris Schwartz,GFS0750,Gavin.Ferris.Schwartz@dtaa.com,TechnicalWriter,Project 17,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,1 - Publications,Noah Kenyon Griffin
Ronan Baxter Callahan,RBC1624,Ronan.Baxter.Callahan@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Freya Mara Gould
Chaney Daquan Lee,CDL0189,Chaney.Daquan.Lee@dtaa.com,Manager,Project 30,1 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Chiquita Brenna Gross
Ciaran Lucius Myers,CLM1538,Ciaran.Lucius.Myers@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Yvette Naomi Cortez
Isaac Lev Juarez,ILJ1816,Isaac.Lev.Juarez@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,7 - AssemblyDept,Preston Declan Barry
Sarah Quail Cummings,SQC1296,Sarah.Quail.Cummings@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Chancellor Rudyard Marks
Aimee Georgia Clarke,AGC0592,Aimee.Georgia.Clarke@dtaa.com,Technician,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,6 - TestAndEvalualtion,Kuame Nathaniel Maxwell
Scarlet Allegra Mosley,SAM0628,Scarlet.Allegra.Mosley@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Bradley Tyrone Nieves
Shellie Yoko Burch,SYB0093,Shellie.Yoko.Burch@dtaa.com,WebDeveloper,Project 2,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,4 - WebSoftware,Christian Chaney Blevins
Craig Herrod Shaffer,CHS1238,Craig.Herrod.Shaffer@dtaa.com,TestEngineer,Project 44,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,8 - TestAndEvalualtion,Hollee Quynn Garrison
Shoshana Jescie Graves,SJG0228,Shoshana.Jescie.Graves@dtaa.com,Engineer,Project 9,1 - Executive,6 - PurchasingAndContracts,3 - Contracts,,Lisandra Jolene Murphy
Kellie April Morse,KAM0645,Kellie.April.Morse@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Chaney Daquan Lee
Murphy Linus Campbell,MLC0141,Murphy.Linus.Campbell@dtaa.com,MechanicalEngineer,,1 - Executive,3 - Manufacturing,2 - ManufacturingEngineering,,Iliana Maggie Cain
Jenna Rina Haley,JRH0993,Jenna.Rina.Haley@dtaa.com,SystemsEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Tanner Luke Banks
Jason Dolan Frederick,JDF0846,Jason.Dolan.Frederick@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Prescott Jasper Collins
Nicole Kylee Hubbard,NKH0704,Nicole.Kylee.Hubbard@dtaa.com,SoftwareQualityEngineer,Project 17,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,1 - SQA,Brennan Thaddeus Dominguez
Judith Lesley Christensen,JLC0558,Judith.Lesley.Christensen@dtaa.com,ElectricalEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,3 - ElectricalEngineering,Colby Christian Warren
Hiroko Jenna Olsen,HJO0779,Hiroko.Jenna.Olsen@dtaa.com,MaterialsEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,4 - MaterialsEngineering,Uriel Michael Burns
Clementine Kelsey Duke,CKD0967,Clementine.Kelsey.Duke@dtaa.com,ElectricalEngineer,,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,6 - EmbeddedSoftware,Todd Rajah Peterson
Maite Bethany Kemp,MBK1726,Maite.Bethany.Kemp@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Ethan Branden Garrett
Melanie Stella Kane,MSK0117,Melanie.Stella.Kane@dtaa.com,MaterialsEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,4 - MaterialsEngineering,Kaitlin Riley Craft
Alexa Tallulah Dixon,ATD1067,Alexa.Tallulah.Dixon@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Carl John Graham
Kane Alden Harmon,KAH1977,Kane.Alden.Harmon@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Hamish Walker Solis
Bernard William Justice,BWJ1539,Bernard.William.Justice@dtaa.com,Technician,Project 9,2 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Yvette Naomi Cortez
Brenda Ocean Carver,BOC1318,Brenda.Ocean.Carver@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Kalia Brenna Luna
Quincy Sara Munoz,QSM1042,Quincy.Sara.Munoz@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Evangeline Yoko Malone
Cleo Deborah Ortiz,CDO0684,Cleo.Deborah.Ortiz@dtaa.com,ITAdmin,Project 38,2 - Executive,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Jessica Jeanette Cline
Kareem Gil Monroe,KGM1031,Kareem.Gil.Monroe@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Evangeline Yoko Malone
Tate Sloane Gillespie,TSG0262,Tate.Sloane.Gillespie@dtaa.com,SecurityGuard,,2 - Executive,1 - Adminstration,6 - Security,1 - BuildingSecurity,Vaughan Chaney Chang
Mari Mechelle Bender,MMB0383,Mari.Mechelle.Bender@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Prescott Jasper Collins
Yoshi Cherokee Christensen,YCC0119,Yoshi.Cherokee.Christensen@dtaa.com,MaterialsEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,4 - MaterialsEngineering,Kaitlin Riley Craft
Bo Stephanie Slater,BSS0847,Bo.Stephanie.Slater@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Prescott Jasper Collins
Eric Barry Potter,EBP1022,Eric.Barry.Potter@dtaa.com,Technician,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,8 - TestAndEvalualtion,Drake Joshua Harrell
Wesley Abel Fletcher,WAF1652,Wesley.Abel.Fletcher@dtaa.com,Technician,Project 10,1 - Executive,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Dacey Zenaida Miles
Silas Yuli Humphrey,SYH1902,Silas.Yuli.Humphrey@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Ann Christine Moreno
Tate Merrill Cummings,TMC0934,Tate.Merrill.Cummings@dtaa.com,Scientist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,2 - Lab,Anthony Buckminster Maxwell
Jeremy Byron Greene,JBG1375,Jeremy.Byron.Greene@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Kuame Dale Graves
Hop Amos Cherry,HAC1527,Hop.Amos.Cherry@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Yvette Naomi Cortez
Gregory Leonard Curtis,GLC1878,Gregory.Leonard.Curtis@dtaa.com,Physicist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,5 - Lab,Keiko Quon Mccarthy
Melissa Quintessa Short,MQS0196,Melissa.Quintessa.Short@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Chaney Daquan Lee
